Original_ID,SMILES,standard_value,standard_units,relation,Activity_uM,Filter_Status,Source,Activity_Type,InChIKey,MW,LogP,TPSA,RotBonds
CHEMBL493296,c1cc2nc(-c3ccc4c[nH]nc4c3)nc(N3CCOCC3)c2s1,2450.0,nM,=,2.45,PASS,ChEMBL,IC50,UXVQKIONVNQABP-UHFFFAOYSA-N,337.4080000000001,3.071200000000001,66.93,2
CHEMBL494921,c1cc(-c2nc(N3CCOCC3)c3sccc3n2)c2c[nH]nc2c1,102.0,nM,=,0.102,PASS,ChEMBL,IC50,GXJBABITGPOFCK-UHFFFAOYSA-N,337.408,3.071200000000001,66.93,2
CHEMBL522031,OCCN1CCN(Cc2cc3nc(-c4cccc(O)c4)nc(N4CCOCC4)c3s2)CC1,7.0,nM,=,0.007,PASS,ChEMBL,IC50,PFNYDAIJXABZEY-UHFFFAOYSA-N,455.58400000000034,2.0103999999999993,85.19,6
CHEMBL523379,CN1CCN(Cc2cc3nc(-c4cccc(O)c4)nc(N4CCOCC4)c3s2)CC1,10.0,nM,=,0.01,PASS,ChEMBL,IC50,OKWPNODGKOTLAT-UHFFFAOYSA-N,425.55800000000033,2.647900000000001,64.96000000000001,4
CHEMBL493290,COCCN(C)Cc1cc2nc(-c3cccc(O)c3)nc(N3CCOCC3)c2s1,4.0,nM,=,0.004,PASS,ChEMBL,IC50,HAUSIZJQROQUOS-UHFFFAOYSA-N,414.53100000000023,2.9787000000000017,70.95,7
CHEMBL493289,CN(C)Cc1cc2nc(-c3cccc(O)c3)nc(N3CCOCC3)c2s1,3.0,nM,=,0.003,PASS,ChEMBL,IC50,VHSCMHRRZRZLFR-UHFFFAOYSA-N,370.47800000000024,2.9621000000000013,61.72,4
CHEMBL493084,Cc1csc2c(N3CCOCC3)nc(-c3cccc(O)c3)nc12,21.0,nM,=,0.021,PASS,ChEMBL,IC50,GQNBJVKYFWNUJB-UHFFFAOYSA-N,327.40900000000005,3.2089200000000018,58.480000000000004,2
CHEMBL493083,Cc1cc2nc(-c3cccc(O)c3)nc(N3CCOCC3)c2s1,6.0,nM,=,0.006,PASS,ChEMBL,IC50,IAAWZHBLOYYROY-UHFFFAOYSA-N,327.4090000000001,3.2089200000000018,58.480000000000004,2
CHEMBL492251,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2)cc1OC,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,KPDRLZMGHJWHQC-UHFFFAOYSA-N,370.4120000000001,4.8623800000000035,82.96,5
CHEMBL472084,Cc1cc(F)ccc1OCc1cc(C(O)=NO)cc(N2CCOCC2)n1,10000.0,nM,>=,10.0,PASS,ChEMBL,IC50,JJTTYSKPHJJDFZ-UHFFFAOYSA-N,361.3730000000002,2.6385199999999998,87.41,5
CHEMBL472085,Cc1cc(F)ccc1OCc1cc(C(N)=O)cc(N2CCOCC2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,NVHHPSXYWLJSOC-UHFFFAOYSA-N,345.37400000000014,2.0436199999999993,77.68,5
CHEMBL469565,Cc1cc(F)ccc1OCc1cc(C(=O)O)cc(N2CCOCC2)n1,7000.0,nM,=,7.0,PASS,ChEMBL,IC50,VQBFRRZTUCYEPI-UHFFFAOYSA-N,346.3580000000002,2.64292,71.89,5
CHEMBL469796,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(N2CCOCC2)n1,5000.0,nM,=,5.0,PASS,ChEMBL,IC50,DKOFZQCMEMOEEJ-UHFFFAOYSA-N,345.3740000000002,2.6760200000000003,74.69,5
CHEMBL514869,CC1(C)CNC(=O)c2sc(N3CCOC[C@@H]3Cc3c[nH]c4ccccc34)nc2C1,199.0,nM,=,0.199,PASS,ChEMBL,IC50,ZCCMLCRXWWFYEG-HNNXBMFYSA-N,410.54300000000006,3.384400000000002,70.25,3
CHEMBL469099,CC1(C)CC(=O)c2sc(N3CCOCC3)nc2C1,975.0,nM,=,0.975,PASS,ChEMBL,IC50,DZXMARZBAUMWLK-UHFFFAOYSA-N,266.366,2.1348000000000003,42.43000000000001,1
CHEMBL478633,CC1(C)CC(=O)c2sc(N3CCOC[C@@H]3Cc3csc4ccccc34)nc2C1,125.0,nM,=,0.125,PASS,ChEMBL,IC50,VJRVFMBXYXSIMM-HNNXBMFYSA-N,412.5800000000001,4.960800000000005,42.43000000000001,3
CHEMBL478425,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3c[nH]c4ncccc34)nc2C1,107.0,nM,=,0.107,PASS,ChEMBL,IC50,OJXSZLNOLWCHSV-UHFFFAOYSA-N,396.5160000000001,3.6224000000000025,71.11,3
CHEMBL513924,CC1(C)CC(=O)c2sc(N3CCOC[C@@H]3Cc3c[nH]c4ccccc34)nc2C1,51.0,nM,=,0.051,PASS,ChEMBL,IC50,UPQKAJYEZWCPJY-HNNXBMFYSA-N,395.5280000000001,4.227400000000003,58.22,3
CHEMBL514061,CC1(C)CC(=O)c2sc(N3CCOC[C@H]3Cc3c[nH]c4ccccc34)nc2C1,2555.0,nM,=,2.555,PASS,ChEMBL,IC50,UPQKAJYEZWCPJY-OAHLLOKOSA-N,395.5280000000001,4.227400000000003,58.22,3
CHEMBL476953,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3ccc4ccccc4c3)nc2C1,3492.0,nM,=,3.492,PASS,ChEMBL,IC50,VEYMNDZFLDNZST-UHFFFAOYSA-N,406.5510000000001,4.899300000000005,42.43000000000001,3
CHEMBL477999,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3cccc4ccccc34)nc2C1,229.0,nM,=,0.229,PASS,ChEMBL,IC50,ZVNRYRQQVKJSFS-UHFFFAOYSA-N,406.5510000000001,4.899300000000005,42.43000000000001,3
CHEMBL453232,CC1(C)CC(=O)c2sc(N3CCOC[C@@H]3Cc3ccccc3)nc2C1,833.0,nM,=,0.833,PASS,ChEMBL,IC50,MXZMBQXJWFWHNJ-HNNXBMFYSA-N,356.49100000000004,3.746100000000003,42.43000000000001,3
CHEMBL469052,O=C1CC2(CCCCC2)Cc2nc(N3CCOCC3)sc21,1900.0,nM,=,1.9,PASS,ChEMBL,IC50,ZIOTVWCDRNZWHJ-UHFFFAOYSA-N,306.43100000000004,3.0591000000000017,42.43000000000001,1
CHEMBL512293,O=C1CC2(CCCC2)Cc2nc(N3CCOCC3)sc21,2429.0,nM,=,2.429,PASS,ChEMBL,IC50,NUNXFCGNDBTKTN-UHFFFAOYSA-N,292.404,2.6690000000000014,42.43000000000001,1
CHEMBL466962,O=C1CCCc2nc(N3CCOCC3)sc21,8063.0,nM,=,8.063,PASS,ChEMBL,IC50,KMKJCACZZADDPZ-UHFFFAOYSA-N,238.31199999999995,1.4987,42.43000000000001,1
CHEMBL466106,CCCC1CC(=O)c2sc(N3CCOCC3)nc2C1,8393.0,nM,=,8.393,PASS,ChEMBL,IC50,AOSUHMQSUDRPGF-UHFFFAOYSA-N,280.393,2.5249000000000006,42.43000000000001,3
CHEMBL466956,CC1CC(=O)c2sc(N3CCOCC3)nc2C1,2494.0,nM,=,2.494,PASS,ChEMBL,IC50,OKTZOAOKSODUOB-UHFFFAOYSA-N,252.3389999999999,1.7447,42.43000000000001,1
CHEMBL469035,CC1(C)CC(=O)c2sc(N3CCOc4ccc(Br)cc43)nc2C1,1972.0,nM,=,1.972,PASS,ChEMBL,IC50,KRMSTQATIGSFSK-UHFFFAOYSA-N,393.3060000000001,4.591200000000003,42.43000000000001,1
CHEMBL453240,CC1(C)Cc2nc(N3CCOc4ccc(Br)cc43)sc2C(=O)N1,1108.0,nM,=,1.108,PASS,ChEMBL,IC50,HPDNQXLEZHOICG-UHFFFAOYSA-N,394.2940000000001,3.500600000000002,54.46000000000001,1
CHEMBL467966,Cc1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,1812.0,nM,=,1.812,PASS,ChEMBL,IC50,SETXDASHBJZBLY-UHFFFAOYSA-N,329.4250000000002,3.046520000000001,54.46000000000001,1
CHEMBL512624,COc1ccc2c(c1)OCCN2c1nc2c(s1)C(=O)NC(C)(C)C2,1131.0,nM,=,1.131,PASS,ChEMBL,IC50,OZAAVQWLEMGVJP-UHFFFAOYSA-N,345.4240000000001,2.7467000000000006,63.690000000000005,2
CHEMBL504616,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)CC(C)(C)C4)CCO3)cn1,294.0,nM,=,0.294,PASS,ChEMBL,IC50,DOXMXCDQRVNCQX-UHFFFAOYSA-N,394.5000000000002,4.229200000000002,60.25,2
CHEMBL512440,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,295.0,nM,=,0.295,PASS,ChEMBL,IC50,WGINENHXAFXAQX-UHFFFAOYSA-N,395.48800000000017,3.138600000000001,72.28,2
CHEMBL467561,Cn1ccnc1-c1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,2900.0,nM,=,2.9,PASS,ChEMBL,IC50,FUBTZUIWWYCJRU-UHFFFAOYSA-N,395.4880000000002,3.138600000000001,72.28,2
CHEMBL467395,Cc1nc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)c[nH]1,636.0,nM,=,0.636,PASS,ChEMBL,IC50,KLKZGMKQDCBAEI-UHFFFAOYSA-N,395.48800000000017,3.4366200000000013,83.14000000000001,2
CHEMBL511228,CC1(C)Cc2nc(N3CCOc4ccc(-c5cc[nH]n5)cc43)sc2C(=O)N1,917.0,nM,=,0.917,PASS,ChEMBL,IC50,XBYNTSRJEKQLDL-UHFFFAOYSA-N,381.4610000000001,3.1282000000000005,83.14000000000001,2
CHEMBL467394,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5cn[nH]c5)cc43)nc2C1,188.0,nM,=,0.188,PASS,ChEMBL,IC50,FGYFHSJPCQLYOA-UHFFFAOYSA-N,380.47300000000007,4.2188000000000025,71.11000000000001,2
CHEMBL512092,CC1(C)Cc2nc(N3CCOc4ccc(-c5cn[nH]c5)cc43)sc2C(=O)N1,89.0,nM,=,0.089,PASS,ChEMBL,IC50,KKPQTTPNOXAYBC-UHFFFAOYSA-N,381.4610000000001,3.1282000000000005,83.14,2
CHEMBL467553,CC1(C)Cc2nc(N3CCOc4ccc(-c5c[nH]cn5)cc43)sc2C(=O)N1,736.0,nM,=,0.736,PASS,ChEMBL,IC50,HBJZRQDTIYSMSW-UHFFFAOYSA-N,381.4610000000001,3.1282000000000005,83.14000000000001,2
CHEMBL469209,Cc1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,738.0,nM,=,0.738,PASS,ChEMBL,IC50,LAZUCJLOPZYGSL-UHFFFAOYSA-N,407.49900000000025,3.5035200000000017,80.24000000000001,2
CHEMBL469208,CC1(C)Cc2nc(N3CCOc4ccc(-c5ncccn5)cc43)sc2C(=O)N1,791.0,nM,=,0.791,PASS,ChEMBL,IC50,IXHVRQYFTXKBPO-UHFFFAOYSA-N,393.4720000000001,3.195100000000002,80.24000000000001,2
CHEMBL469202,Cc1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,116.0,nM,=,0.116,PASS,ChEMBL,IC50,MQJXZZFGKUKOGM-UHFFFAOYSA-N,406.51100000000025,4.108520000000002,67.35000000000001,2
CHEMBL512650,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5ccncc5)cc43)nc2C1,825.0,nM,=,0.825,PASS,ChEMBL,IC50,CSVNYONOZAMJIM-UHFFFAOYSA-N,391.4960000000001,4.890700000000004,55.32000000000001,2
CHEMBL512648,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5cccnc5)cc43)nc2C1,172.0,nM,=,0.172,PASS,ChEMBL,IC50,SSYKRJYEFUGKFI-UHFFFAOYSA-N,391.4960000000001,4.890700000000004,55.32000000000001,2
CHEMBL469194,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5ccccn5)cc43)nc2C1,677.0,nM,=,0.677,PASS,ChEMBL,IC50,YJJNJCWCKBJAJY-UHFFFAOYSA-N,391.4960000000001,4.890700000000004,55.32000000000001,2
CHEMBL512815,CC1(C)CC(=O)c2sc(N3CCOc4cc(Br)ccc43)nc2C1,2847.0,nM,=,2.847,PASS,ChEMBL,IC50,LTVKSUQPGSAPPF-UHFFFAOYSA-N,393.3060000000001,4.591200000000004,42.43000000000001,1
CHEMBL469201,CC1(C)CC(=O)c2sc(N3CCOc4ccccc43)nc2C1,676.0,nM,=,0.676,PASS,ChEMBL,IC50,KZTBGYKYLDTCHP-UHFFFAOYSA-N,314.4100000000001,3.828700000000002,42.43000000000001,1
CHEMBL449049,CC1(C)Cc2nc(N3CCOCC3)sc2C(=O)N1,2372.0,nM,=,2.372,PASS,ChEMBL,IC50,SMHUTYZXTOZRFZ-UHFFFAOYSA-N,267.3539999999999,1.0442,54.46000000000001,1
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,UJLAWZDWDVHWOW-YPMHNXCESA-N,312.377,1.5447799999999996,88.91,3
CHEMBL550286,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,47.0,nM,=,0.047,PASS,ChEMBL,IC50,VAOSXQKPRPFALK-UHFFFAOYSA-N,471.5650000000002,3.2676000000000016,92.43,5
CHEMBL551442,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)cc1,23.0,nM,=,0.023,PASS,ChEMBL,IC50,BCTJBMRLXUOXJQ-UHFFFAOYSA-N,436.52000000000015,2.005699999999999,109.23,4
CHEMBL564099,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C)CC4)c3n2)cc1,211.0,nM,=,0.211,PASS,ChEMBL,IC50,GFDHDIYLLBVZPF-UHFFFAOYSA-N,450.5470000000002,2.3479,100.44,4
CHEMBL562365,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(C)=O)CC4)c3n2)cc1,225.0,nM,=,0.225,PASS,ChEMBL,IC50,NNYPLMSOAFZNTE-UHFFFAOYSA-N,478.55700000000024,2.2645999999999997,117.51,4
CHEMBL558288,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)NC)CC4)c3n2)cc1,149.0,nM,=,0.149,PASS,ChEMBL,IC50,IYBMOXXTNOCCOV-UHFFFAOYSA-N,493.57200000000023,2.0574999999999997,129.54000000000002,4
CHEMBL563985,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,100.0,nM,=,0.1,PASS,ChEMBL,IC50,HRGYHCLHXQJDHS-UHFFFAOYSA-N,494.55600000000027,2.4845000000000006,126.74000000000001,4
CHEMBL561708,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,1026.0,nM,=,1.026,PASS,ChEMBL,IC50,IMXHGCRIEAKIBU-UHFFFAOYSA-N,495.54000000000025,2.911500000000001,123.94,4
CHEMBL565061,CCOC(=O)c1cnn2c(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccnc12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,YCAVTOUTYRMOGQ-UHFFFAOYSA-N,454.40800000000013,4.844100000000004,85.58999999999999,5
CHEMBL549959,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2O)CCC4=O,1.0,nM,=,0.001,PASS,ChEMBL,IC50,SWJBYJJNDIXFSA-KUHUBIRLSA-N,322.3160000000001,2.2062,84.58000000000001,0
CHEMBL563654,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2OC(=O)CCC(=O)O)CCC4=O,20.0,nM,=,0.02,PASS,ChEMBL,IC50,BOVHHQURIUJAOR-MWTRTKDXSA-N,422.3890000000003,2.621900000000001,127.95000000000002,4
CHEMBL584362,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)c1,36.0,nM,=,0.036,PASS,ChEMBL,IC50,WCZSBHYATWRXOI-UHFFFAOYSA-N,380.4520000000001,1.96,88.33,3
CHEMBL572956,CC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4cccc(O)c4)nc32)CC1,69.0,nM,=,0.069,PASS,ChEMBL,IC50,HJXUNYAALNBZSU-UHFFFAOYSA-N,422.48900000000015,2.2188999999999997,96.61000000000001,3
CHEMBL575710,O=C(c1ccccc1)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4cccc(O)c4)nc32)CC1,50.0,nM,=,0.05,PASS,ChEMBL,IC50,AOIQRIAWTIYQBH-UHFFFAOYSA-N,484.56000000000034,3.512800000000002,96.61000000000001,4
CHEMBL575501,O=C(c1cccnc1)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4cccc(O)c4)nc32)CC1,86.0,nM,=,0.086,PASS,ChEMBL,IC50,KBDGNZKHGIJJRT-UHFFFAOYSA-N,485.54800000000034,2.907800000000001,109.50000000000001,4
CHEMBL574207,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,31.0,nM,=,0.031,PASS,ChEMBL,IC50,KSIUPYTYTKLWOL-UHFFFAOYSA-N,470.5770000000002,3.872600000000003,79.54,5
CHEMBL574672,Oc1ccccc1-c1nc(N2CCOCC2)c2cnn(C3CCN(Cc4ccccc4)CC3)c2n1,3565.0,nM,=,3.565,PASS,ChEMBL,IC50,MATKXKBQRWTLGT-UHFFFAOYSA-N,470.5770000000002,3.872600000000003,79.54,5
CHEMBL574193,Oc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,720.0,nM,=,0.72,PASS,ChEMBL,IC50,VCVGIBMHLBEHEP-UHFFFAOYSA-N,470.5770000000003,3.872600000000003,79.54,5
CHEMBL575935,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccnc5)nc43)CC2)cc1,244.0,nM,=,0.244,PASS,ChEMBL,IC50,SMFYFQKNPZPFGE-UHFFFAOYSA-N,455.5660000000002,3.562000000000002,72.2,5
CHEMBL574405,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccncc5)nc43)CC2)cc1,2766.0,nM,=,2.766,PASS,ChEMBL,IC50,IDAUJEVADRLCHP-UHFFFAOYSA-N,455.5660000000002,3.562000000000002,72.2,5
CHEMBL586051,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cc6ccccc6[nH]5)nc43)CC2)cc1,1112.0,nM,=,1.112,PASS,ChEMBL,IC50,LDTQDFBNNNCIHE-UHFFFAOYSA-N,493.61500000000024,4.648300000000003,75.1,5
CHEMBL578453,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6[nH]ccc56)nc43)CC2)cc1,238.0,nM,=,0.238,PASS,ChEMBL,IC50,UHCGAHYSUYCMSS-UHFFFAOYSA-N,493.61500000000024,4.648300000000003,75.1,5
CHEMBL572830,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)cc1,1008.0,nM,=,1.008,PASS,ChEMBL,IC50,OYYLCADNQLXODI-UHFFFAOYSA-N,493.61500000000024,4.648300000000003,75.1,5
CHEMBL574641,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6cc[nH]c6c5)nc43)CC2)cc1,1272.0,nM,=,1.272,PASS,ChEMBL,IC50,GCTIWFHZCUZAKE-UHFFFAOYSA-N,493.61500000000024,4.648300000000003,75.1,5
CHEMBL582922,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6cc[nH]c56)nc43)CC2)cc1,520.0,nM,=,0.52,PASS,ChEMBL,IC50,PVAUGYXKAQYNAV-UHFFFAOYSA-N,493.61500000000024,4.648300000000003,75.1,5
CHEMBL573178,c1cc2cc(-c3nc(N4CCOCC4)c4cnn(C5CCNCC5)c4n3)ccc2[nH]1,1310.0,nM,=,1.31,PASS,ChEMBL,IC50,HBUZKDNKAOMUML-UHFFFAOYSA-N,403.4900000000002,2.7357000000000005,83.88999999999999,3
CHEMBL583194,c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1,1962.0,nM,=,1.962,PASS,ChEMBL,IC50,FPEIJQLXFHKLJV-UHFFFAOYSA-N,494.60300000000035,4.043300000000003,87.99,5
CHEMBL574680,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,10.0,nM,=,0.01,PASS,ChEMBL,IC50,ZUUDJPWGLNVXOA-UHFFFAOYSA-N,498.46900000000005,3.9312000000000022,110.09,5
CHEMBL572932,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,194.0,nM,=,0.194,PASS,ChEMBL,IC50,VPYQLUBFHONSEW-UHFFFAOYSA-N,435.41,2.6435000000000004,97.2,4
CHEMBL574234,O=C(NCCF)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,314.0,nM,=,0.314,PASS,ChEMBL,IC50,ZAEPCTWTCFBKRF-UHFFFAOYSA-N,467.4270000000002,2.983200000000001,97.2,6
CHEMBL575539,O=C(Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)NC1CC1,4052.0,nM,=,4.052,PASS,ChEMBL,IC50,KPSKKPDRNSLZRB-HOTGVXAUSA-N,473.4590000000001,3.317000000000001,97.2,5
CHEMBL572944,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1,1616.0,nM,=,1.616,PASS,ChEMBL,IC50,LHKWYVSHKLEEJS-UHFFFAOYSA-N,461.4480000000001,3.174500000000001,97.2,4
CHEMBL567822,CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(CC(F)(F)F)c3n2)cc1,1367.0,nM,=,1.367,PASS,ChEMBL,IC50,YKHJGTINLIVMSH-UHFFFAOYSA-N,461.44800000000015,3.174500000000001,97.2,4
CHEMBL574905,O=C(NCCF)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1,2746.0,nM,=,2.746,PASS,ChEMBL,IC50,VNRJYXRJFNRQRD-UHFFFAOYSA-N,493.4650000000002,3.5142000000000024,97.2,6
CHEMBL566087,CNC(=O)Nc1ccc(-c2nc(N3C[C@@H]4C[C@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1,2092.0,nM,=,2.092,PASS,ChEMBL,IC50,GBTSKWANNRXPIL-KBPBESRZSA-N,447.4210000000001,2.7844000000000007,97.2,4
CHEMBL576979,CNC(=O)Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1,4632.0,nM,=,4.632,PASS,ChEMBL,IC50,GBTSKWANNRXPIL-ZIAGYGMSSA-N,447.4210000000001,2.7844000000000007,97.2,4
CHEMBL575345,O=C(Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)NC1CC1,9500.0,nM,=,9.5,PASS,ChEMBL,IC50,KPSKKPDRNSLZRB-HZPDHXFCSA-N,473.4590000000001,3.317000000000001,97.2,5
CHEMBL584734,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC)c3n2)cc1,1249.0,nM,=,1.249,PASS,ChEMBL,IC50,DZCKHQBHPTXSEC-UHFFFAOYSA-N,421.50500000000017,3.0222000000000016,97.2,5
CHEMBL585126,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CCN(C)C)c3n2)cc1,3125.0,nM,=,3.125,PASS,ChEMBL,IC50,CVMBXWIKSOMGQU-UHFFFAOYSA-N,464.57400000000024,2.5639000000000003,100.44,7
CHEMBL565389,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCCN(C)C)cc3)nc21,836.0,nM,=,0.836,PASS,ChEMBL,IC50,UCGFKGIOOUVIOP-UHFFFAOYSA-N,464.5740000000002,2.5639000000000003,100.44,7
CHEMBL566004,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)nc21,148.0,nM,=,0.148,PASS,ChEMBL,IC50,AUXKCHHCFDLRBV-UHFFFAOYSA-N,470.5370000000001,3.919800000000002,110.09,5
CHEMBL567694,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(NC)nc4)cc3)nc21,270.0,nM,=,0.27,PASS,ChEMBL,IC50,ARKRGLDVMPXTLI-UHFFFAOYSA-N,499.5790000000001,3.961500000000002,122.12,6
CHEMBL565787,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccccc4)cc3)nc21,66.0,nM,=,0.066,PASS,ChEMBL,IC50,ADCADUHNSKXDGZ-UHFFFAOYSA-N,469.5490000000001,4.5248000000000035,97.2,5
CHEMBL565583,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN)cc4)cc3)nc21,21.0,nM,=,0.021,PASS,ChEMBL,IC50,ODSKIIXTBSXLGG-UHFFFAOYSA-N,498.5910000000002,3.983500000000001,123.22,6
CHEMBL566216,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CO)cc4)cc3)nc21,40.0,nM,=,0.04,PASS,ChEMBL,IC50,HNNBGLRKAYUYCE-UHFFFAOYSA-N,499.57500000000016,4.017100000000003,117.43,6
CHEMBL565612,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,OAVGBZOFDPFGPJ-UHFFFAOYSA-N,438.49100000000027,2.4301000000000004,94.21999999999998,3
CHEMBL568550,COc1cc(-c2csc(-c3ccnc(N4CCOCC4)n3)n2)cc(OC)c1O,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,LIXPHSWBUVFNRA-UHFFFAOYSA-N,400.4600000000002,2.8265000000000016,89.83000000000001,5
CHEMBL567293,COc1cc(-c2ccc(-c3ccnc(N4CCOCC4)n3)o2)cc(OC)c1O,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,HCRGRNXZXJGHHO-UHFFFAOYSA-N,383.4040000000001,2.9630000000000014,90.08000000000001,5
CHEMBL567304,COc1cc(-c2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)o2)cc(OC)c1O,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,UWALXXDIVYDBPB-UHFFFAOYSA-N,468.5100000000003,2.799600000000001,102.55000000000001,6
CHEMBL593515,Oc1cccc(-c2nc(N3CCOCC3)c3[nH]cnc3n2)c1,150.0,nM,=,0.15,PASS,ChEMBL,IC50,FUDQNOGEMXSUSQ-UHFFFAOYSA-N,297.318,1.5620999999999998,87.16000000000001,2
CHEMBL593768,Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,64.0,nM,=,0.064,PASS,ChEMBL,IC50,ZNNJFEULXHWOFQ-UHFFFAOYSA-N,380.4520000000001,1.9599999999999997,88.33,3
