Original_ID,SMILES,standard_value,standard_units,relation,Activity_uM,Filter_Status,Source,Activity_Type,InChIKey
CHEMBL3645985,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CC(NC(=O)OC(C)(C)C)C4)c(F)c2)c1C#Cc1ccc(N)nc1,359.57,nM,=,0.35957,PASS,ChEMBL,IC50,NGWOIYBSLCMTEH-UHFFFAOYSA-N
CHEMBL3645986,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CC(N)C4)c(F)c2)c1C#Cc1ccc(N)nc1,1301.49,nM,=,1.30149,PASS,ChEMBL,IC50,BCSLJLLCFAZVMN-UHFFFAOYSA-N
CHEMBL3645987,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CN(C(=O)OC(C)(C)C)CCO4)c(F)c2)c1C#Cc1ccc(N)nc1,412.25,nM,=,0.41225,PASS,ChEMBL,IC50,UDAJVNMMRGPXOI-UHFFFAOYSA-N
CHEMBL3645988,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CNCCO4)c(F)c2)c1C#Cc1ccc(N)nc1,390.88,nM,=,0.39088,PASS,ChEMBL,IC50,ZYZDBOVXNVZYNJ-UHFFFAOYSA-N
CHEMBL3645989,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,841.74,nM,=,0.84174,PASS,ChEMBL,IC50,ASTSNUYFXYGROQ-UHFFFAOYSA-N
CHEMBL3648864,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CNC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,935.07,nM,=,0.93507,PASS,ChEMBL,IC50,IQDZSXUTOSUUCM-UHFFFAOYSA-N
CHEMBL3648865,CCc1ncnc(-c2ccc(C(=O)N3CCOC4(CCN(C(=O)OC(C)(C)C)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1175.43,nM,=,1.17543,PASS,ChEMBL,IC50,TZVPRRBPKHXJLY-UHFFFAOYSA-N
CHEMBL3648866,CCc1ncnc(-c2ccc(C(=O)N3CCOC4(CCNCC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,367.08,nM,=,0.3670799999999999,PASS,ChEMBL,IC50,SMWMHTDCXURNHT-UHFFFAOYSA-N
CHEMBL3648867,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCN(C(=O)OC(C)(C)C)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1356.31,nM,=,1.35631,PASS,ChEMBL,IC50,SWBGEXGGRMLYIM-UHFFFAOYSA-N
CHEMBL3648868,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCNCC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,585.88,nM,=,0.58588,PASS,ChEMBL,IC50,ROWJYTTWNBBXMH-UHFFFAOYSA-N
CHEMBL3648869,CCc1ncnc(-c2ccc(C(=O)N3C[C@H]4CN(C(=O)OC(C)(C)C)C[C@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,237.84,nM,=,0.23784,PASS,ChEMBL,IC50,WCTVZYUOCBUDJI-SZPZYZBQSA-N
CHEMBL3648870,CCc1ncnc(-c2ccc(C(=O)N3C[C@H]4CNC[C@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,600.97,nM,=,0.60097,PASS,ChEMBL,IC50,LCNRKIAIJUEOTK-KDURUIRLSA-N
CHEMBL3648871,CCc1ncnc(-c2ccc(C(=O)N3C[C@@H]4CCN(C(=O)OC(C)(C)C)[C@@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,150.52,nM,=,0.15052,PASS,ChEMBL,IC50,DFTGTUCMMSGZQM-HFZDXXHNSA-N
CHEMBL3648872,CCc1ncnc(-c2ccc(C(=O)N3C[C@@H]4CCN[C@@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,655.45,nM,=,0.6554500000000001,PASS,ChEMBL,IC50,YOJMSFZVGFZJJC-FDDCHVKYSA-N
CHEMBL3648873,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CC4(CN(C)C4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,599.13,nM,=,0.5991299999999999,PASS,ChEMBL,IC50,UDXIJWQMXFILSY-UHFFFAOYSA-N
CHEMBL3648874,CCc1ncnc(-c2ccc(C(=O)N3CC4(CN(C)C4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,966.0,nM,=,0.966,PASS,ChEMBL,IC50,MJDZUHLQLFQMDC-UHFFFAOYSA-N
CHEMBL3648875,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC4(CC3)CN(C)C4)c(Cl)c2)c1C#Cc1ccc(N)nc1,2212.26,nM,=,2.21226,PASS,ChEMBL,IC50,SBXOIJSXOMPXNF-UHFFFAOYSA-N
CHEMBL3648876,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CN(C)C4)c(F)c2)c1C#Cc1ccc(N)nc1,773.45,nM,=,0.7734500000000001,PASS,ChEMBL,IC50,PPDVRTHEPOWNRX-UHFFFAOYSA-N
CHEMBL3648877,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CN(C)C4)c(Cl)c2)c1C#Cc1ccc(N)nc1,862.37,nM,=,0.86237,PASS,ChEMBL,IC50,JVHNVTVXXHPJJK-UHFFFAOYSA-N
CHEMBL3648878,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CN(C)C4)c(Cl)c2)c1C#Cc1ccc(N)nc1,634.33,nM,=,0.6343300000000001,PASS,ChEMBL,IC50,DWYAYQBZFVHMDJ-UHFFFAOYSA-N
CHEMBL3648879,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CN(C)C4)c(F)c2)c1C#Cc1ccc(N)nc1,330.81,nM,=,0.33081,PASS,ChEMBL,IC50,IASLHKLFLBQYOT-UHFFFAOYSA-N
CHEMBL3648880,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C)C[C@H]3C)c(F)c2)c1C#Cc1ccc(N)nc1,364.04,nM,=,0.36404,PASS,ChEMBL,IC50,ASXCPYGVRLVYBF-MRXNPFEDSA-N
CHEMBL3648881,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C)C[C@@H]3C)c(Cl)c2)c1C#Cc1ccc(N)nc1,281.99,nM,=,0.28199,PASS,ChEMBL,IC50,IALRWBVWFOLIOL-INIZCTEOSA-N
CHEMBL3648882,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ncon4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,137.31,nM,=,0.13731,PASS,ChEMBL,IC50,NDNACJXZRUEIIA-UHFFFAOYSA-N
CHEMBL3648883,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C[C@H]3C)c(Cl)c2)c1C#Cc1ccc(N)nc1,148.58,nM,=,0.14858,PASS,ChEMBL,IC50,MCAGMAJPKOVDSS-QGZVFWFLSA-N
CHEMBL3648884,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C[C@@H]3C)c(Cl)c2)c1C#Cc1ccc(N)nc1,149.4,nM,=,0.1494,PASS,ChEMBL,IC50,MCAGMAJPKOVDSS-KRWDZBQOSA-N
CHEMBL3648885,CCc1ncnc(-c2ccc(C(=O)N3CCN(CCOCCO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,109.07,nM,=,0.1090699999999999,PASS,ChEMBL,IC50,GPMYHUFPZPEWRL-UHFFFAOYSA-N
CHEMBL3648886,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ncon4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,167.33,nM,=,0.16733,PASS,ChEMBL,IC50,DVKPXBYBGGHAJZ-UHFFFAOYSA-N
CHEMBL3648887,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C[C@H]3C)c(F)c2)c1C#Cc1ccc(N)nc1,205.14,nM,=,0.20514,PASS,ChEMBL,IC50,MXBMCFHPWQDETM-QGZVFWFLSA-N
CHEMBL3648888,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C[C@@H]3C)c(F)c2)c1C#Cc1ccc(N)nc1,143.82,nM,=,0.14382,PASS,ChEMBL,IC50,MXBMCFHPWQDETM-KRWDZBQOSA-N
CHEMBL3648889,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(C)(C)O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,175.45,nM,=,0.17545,PASS,ChEMBL,IC50,AVOLABBAFBXDDY-UHFFFAOYSA-N
CHEMBL3649423,Cc1nc2ccccn2c1-c1cnc(Cl)c(NS(=O)(=O)c2ccc(F)cc2)c1,76.0,nM,=,0.076,PASS,ChEMBL,IC50,JTVJMRXPPATEJN-UHFFFAOYSA-N
CHEMBL3649424,O=S(=O)(Nc1cncc(-c2cnc3ccccn23)c1)c1ccc(F)cc1,931.0,nM,=,0.931,PASS,ChEMBL,IC50,HUVOLDCEJFBEOC-UHFFFAOYSA-N
CHEMBL3649441,O=S(=O)(Nc1cc(-c2cnc3ccccn23)cnc1Cl)c1ccc(F)cc1,30.0,nM,=,0.03,PASS,ChEMBL,IC50,ZTMZOOBBTDSQCV-UHFFFAOYSA-N
CHEMBL3649442,Cc1ccn2c(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cnc2c1,13.0,nM,=,0.013,PASS,ChEMBL,IC50,AGXPZHGTABSWBG-UHFFFAOYSA-N
CHEMBL3649425,Cc1nc2ccc(Br)cn2c1-c1cnc(Cl)c(NS(=O)(=O)c2ccc(F)cc2)c1,16.0,nM,=,0.016,PASS,ChEMBL,IC50,JPISZRQPTVQSIG-UHFFFAOYSA-N
CHEMBL3649426,O=S(=O)(Nc1cc(-c2cnc3ccc(Br)cn23)cnc1Cl)c1ccc(F)cc1,14.0,nM,=,0.014,PASS,ChEMBL,IC50,JSIWQGUYWJBBDD-UHFFFAOYSA-N
CHEMBL3649427,O=S(=O)(Nc1cc(-c2cnc3ccc(-c4ccncc4)cn23)cnc1Cl)c1ccc(F)cc1,5.0,nM,=,0.005,PASS,ChEMBL,IC50,IBVMYUGZTVTTJS-UHFFFAOYSA-N
CHEMBL3649428,O=S(=O)(Nc1cc(-c2cnc3ccc(-c4cccnc4)cn23)cnc1Cl)c1ccc(F)cc1,4.0,nM,=,0.004,PASS,ChEMBL,IC50,AXRRYQQSRRBWPJ-UHFFFAOYSA-N
CHEMBL3649429,O=S(=O)(Nc1cc(-c2cnc3ccc(N4CCOCC4)cn23)cnc1Cl)c1ccc(F)cc1,6.0,nM,=,0.006,PASS,ChEMBL,IC50,RTEIBNURBZVZRV-UHFFFAOYSA-N
CHEMBL3649430,COc1cc(-c2cnc3ccc(Br)cn23)cnc1OC,1498.0,nM,=,1.498,PASS,ChEMBL,IC50,JFAUJCNPBZQRCB-UHFFFAOYSA-N
CHEMBL3649431,COc1cc(-c2cnc3ccc(-c4ccncc4)cn23)cnc1OC,861.0,nM,=,0.861,PASS,ChEMBL,IC50,DCTJLAXVKKXFLM-UHFFFAOYSA-N
CHEMBL3649432,COc1cc(-c2cnc3ccc(N4CCOC4=O)cn23)cnc1OC,4671.0,nM,=,4.671,PASS,ChEMBL,IC50,BPDFXDZYVBHPFO-UHFFFAOYSA-N
CHEMBL3649447,O=S(=O)(Nc1cc(-c2cnc3ncccn23)cnc1Cl)c1ccc(F)cc1,781.0,nM,=,0.781,PASS,ChEMBL,IC50,CPPMNFNTYSLKBC-UHFFFAOYSA-N
CHEMBL3649440,O=S(=O)(Nc1cc(-c2cnc3ccc(Cl)nn23)cnc1Cl)c1ccc(F)cc1,47.0,nM,=,0.047,PASS,ChEMBL,IC50,SKKQEXMZERSRCK-UHFFFAOYSA-N
CHEMBL3653144,COc1ccc(-c2c(C)nc3sc(-c4ccc(OC)c(OC)c4)nn23)cn1,2880.0,nM,=,2.88,PASS,ChEMBL,IC50,ZMXPAPWWMBZNTB-UHFFFAOYSA-N
CHEMBL3653145,COc1cc(-c2nn3c(-c4cnc(N)nc4)cnc3s2)ccc1OC1CCNCC1,115.0,nM,=,0.115,PASS,ChEMBL,IC50,ZOLVBLFHQQAYHY-UHFFFAOYSA-N
CHEMBL3653146,COc1ccc(-c2nn3c(-c4ccc(C#N)nc4)cnc3s2)cc1OC,63.0,nM,=,0.063,PASS,ChEMBL,IC50,NJNVCRQDBBXSPC-UHFFFAOYSA-N
CHEMBL3653147,COc1ccc(-c2nn3c(-c4cnc(N)c(C#N)c4)cnc3s2)cc1OC,33.0,nM,=,0.033,PASS,ChEMBL,IC50,PZUXOIHEQQTURR-UHFFFAOYSA-N
CHEMBL3653148,COc1ccc(-c2nn3c(-c4cnc(N5CCN(C)CC5)c(C(F)(F)F)c4)cnc3s2)cc1OC,447.0,nM,=,0.447,PASS,ChEMBL,IC50,TYUAFSOVSKDGIB-UHFFFAOYSA-N
CHEMBL3653149,COc1ccc(-c2nn3c(-c4cnc(N)c(C(F)(F)F)c4)cnc3s2)cc1,454.0,nM,=,0.454,PASS,ChEMBL,IC50,LJYVZFARGSUJCH-UHFFFAOYSA-N
CHEMBL3653150,CS(=O)(=O)Nc1cccc(-c2nn3c(-c4cnc(N)c(C(F)(F)F)c4)cnc3s2)c1,28.0,nM,=,0.028,PASS,ChEMBL,IC50,KDUXFZBQLUGABF-UHFFFAOYSA-N
CHEMBL3653151,CCn1cc(-c2nn3c(-c4cnc(N)c(C(F)(F)F)c4)cnc3s2)cn1,95.0,nM,=,0.095,PASS,ChEMBL,IC50,KZGFUDRECRXYET-UHFFFAOYSA-N
CHEMBL3653152,Nc1ncc(-c2cnc3sc(-c4ccc5[nH]ccc5c4)nn23)cc1C(F)(F)F,676.0,nM,=,0.676,PASS,ChEMBL,IC50,RVPDONJLFXIZQS-UHFFFAOYSA-N
CHEMBL3653153,CS(=O)(=O)c1cccc(-c2nn3c(-c4cnc(N)c(C(F)(F)F)c4)cnc3s2)c1,50.0,nM,=,0.05,PASS,ChEMBL,IC50,QWSACUPFDITMLU-UHFFFAOYSA-N
CHEMBL3653154,Cc1ccc(-c2nn3c(-c4cnc(N)c(C(F)(F)F)c4)cnc3s2)cn1,62.0,nM,=,0.062,PASS,ChEMBL,IC50,IPSDTCAVEMBNQA-UHFFFAOYSA-N
CHEMBL3653155,Nc1ncc(-c2cnc3sc(-c4cccc(S(=O)(=O)N5CCOCC5)c4)nn23)cc1C(F)(F)F,437.0,nM,=,0.437,PASS,ChEMBL,IC50,WTNIEFBGQTVEOI-UHFFFAOYSA-N
CHEMBL3653156,COc1cncc(-c2nn3c(-c4cnc(N)c(C(F)(F)F)c4)cnc3s2)c1,21.0,nM,=,0.021,PASS,ChEMBL,IC50,UPYPASZOSPAMEB-UHFFFAOYSA-N
CHEMBL3653157,COC(=O)c1ccc(-c2cnc3sc(-c4cnc(N)c(C(F)(F)F)c4)nn23)cc1OC,18.0,nM,=,0.018,PASS,ChEMBL,IC50,WJBBQRAWMLWHGB-UHFFFAOYSA-N
CHEMBL3698628,O=c1cc(N2CCOCC2)[nH]c2c(-c3cn(-c4ccccc4O)nn3)cccc12,260.0,nM,=,0.26,PASS,ChEMBL,IC50,WVQTZJSVVAKLTH-UHFFFAOYSA-N
CHEMBL3698629,O=c1cc(N2CCOCC2)[nH]c2c(-c3cn(-c4ccccc4)nn3)cccc12,730.0,nM,=,0.73,PASS,ChEMBL,IC50,LIKVTBSQJUWEOC-UHFFFAOYSA-N
CHEMBL3698630,O=c1cc(N2CCOCC2)[nH]c2c(-c3cn(Cc4ccccc4)nn3)cccc12,260.0,nM,=,0.26,PASS,ChEMBL,IC50,LWPBOAMTACBAGU-UHFFFAOYSA-N
CHEMBL3698631,N#CCc1ccc(-n2cc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)nn2)cc1,100.0,nM,=,0.1,PASS,ChEMBL,IC50,DPPACPDAAKSCJH-UHFFFAOYSA-N
CHEMBL3698632,O=C(O)c1cccc(Cn2cc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)nn2)c1,20.0,nM,=,0.02,PASS,ChEMBL,IC50,FAAQQXMOTBNJPI-UHFFFAOYSA-N
CHEMBL3698633,O=C(O)c1ccc(-n2cc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)nn2)cc1,320.0,nM,=,0.32,PASS,ChEMBL,IC50,NQFIIAAYKZOXHA-UHFFFAOYSA-N
CHEMBL3698634,O=C(O)CCCn1cc(-c2cccc3c(=O)cc(N4CCOCC4)[nH]c23)nn1,100.0,nM,=,0.1,PASS,ChEMBL,IC50,SNXRMVANCWTWCI-UHFFFAOYSA-N
CHEMBL3698635,O=C(O)c1cccc(-n2cc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)nn2)c1,100.0,nM,=,0.1,PASS,ChEMBL,IC50,SNIRTWXLBYWQPV-UHFFFAOYSA-N
CHEMBL3698636,O=C(O)CCCCn1cc(-c2cccc3c(=O)cc(N4CCOCC4)[nH]c23)nn1,100.0,nM,=,0.1,PASS,ChEMBL,IC50,UQJZYHQKUBHJDP-UHFFFAOYSA-N
CHEMBL3698637,O=C(NCc1ccccc1)c1cccc(Cn2cc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)nn2)c1,140.0,nM,=,0.14,PASS,ChEMBL,IC50,XYJUZRMGRNUBFB-UHFFFAOYSA-N
CHEMBL3695615,C=CCNC(=O)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,1500.0,nM,=,1.5,PASS,ChEMBL,IC50,YJKXDIOKQBBMGE-UHFFFAOYSA-N
CHEMBL3695616,C=CCNC(=S)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,370.0,nM,=,0.37,PASS,ChEMBL,IC50,YKMUCILEPVJXKD-UHFFFAOYSA-N
CHEMBL3695617,CCNC(=O)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,6200.0,nM,=,6.2,PASS,ChEMBL,IC50,PNCIDFREJJEVBL-UHFFFAOYSA-N
CHEMBL3695618,CNC(=S)Nc1ccc2ncc(-c3ccc(N)cc3)nc2n1,3800.0,nM,=,3.8,PASS,ChEMBL,IC50,USGVEHCAIMTSAY-UHFFFAOYSA-N
CHEMBL3695620,CCNC(=O)Nc1ccc2ncc(-c3ccc(N)cc3)nc2n1,6400.0,nM,=,6.4,PASS,ChEMBL,IC50,DMXCVLZRMWJPCA-UHFFFAOYSA-N
CHEMBL3695621,O=C(NCCCCO)Nc1ccc2ncc(-c3ccccc3)nc2n1,1100.0,nM,=,1.1,PASS,ChEMBL,IC50,KSANTJWSQWXRNO-UHFFFAOYSA-N
CHEMBL3695622,O=C(NCCCO)Nc1ccc2ncc(-c3ccccc3)nc2n1,4100.0,nM,=,4.1,PASS,ChEMBL,IC50,KDBTVTHVLHESLV-UHFFFAOYSA-N
CHEMBL3695623,CCNC(=O)Nc1ccc2ncc(-c3ccc(OCCCN4CCOCC4)cc3)nc2n1,1400.0,nM,=,1.4,PASS,ChEMBL,IC50,RSIBWWOEXPPUAQ-UHFFFAOYSA-N
CHEMBL3695624,CCNC(=S)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,3500.0,nM,=,3.5,PASS,ChEMBL,IC50,SNKCWSSPDZFKAC-UHFFFAOYSA-N
CHEMBL3695625,CCNC(=O)Nc1ccc2ncc(-c3cccc(C(=O)O)c3)nc2n1,5300.0,nM,=,5.3,PASS,ChEMBL,IC50,QNIVPEHJNNEEOH-UHFFFAOYSA-N
CHEMBL3695626,CCNC(=O)Nc1ccc2ncc(-c3ccc(OC)c(OC)c3)nc2n1,612.0,nM,=,0.612,PASS,ChEMBL,IC50,LBYOKLSZLMKBIX-UHFFFAOYSA-N
CHEMBL3695627,CCNC(=O)Nc1ccc2ncc(-c3ccc(N)c(OC)c3)nc2n1,984.0,nM,=,0.984,PASS,ChEMBL,IC50,OSIQMNBZAZZAPD-UHFFFAOYSA-N
CHEMBL3695628,CCNC(=O)Nc1ccc2ncc(-c3cccc(C(N)=O)c3)nc2n1,5000.0,nM,=,5.0,PASS,ChEMBL,IC50,TYSNQGSJHRKLOK-UHFFFAOYSA-N
CHEMBL3695629,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)cc3)nc2n1,186.0,nM,=,0.186,PASS,ChEMBL,IC50,JPLMDPDGRQRZLI-UHFFFAOYSA-N
CHEMBL3695630,CCNC(=O)Nc1ccc2ncc(Nc3ccc(Cl)cc3)nc2n1,147.0,nM,=,0.147,PASS,ChEMBL,IC50,AMEPZSMWNFKIQF-UHFFFAOYSA-N
CHEMBL3695631,CCNC(=O)Nc1ccc2ncc(Nc3cccnc3)nc2n1,1100.0,nM,=,1.1,PASS,ChEMBL,IC50,OYSDFAWPEZXUOW-UHFFFAOYSA-N
CHEMBL3695632,CCNC(=O)Nc1ccc2ncc(Nc3ccc(CC)cc3)nc2n1,190.0,nM,=,0.19,PASS,ChEMBL,IC50,LAPGAXMRDYDFSJ-UHFFFAOYSA-N
CHEMBL3695633,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)c(OC)c3)nc2n1,96.0,nM,=,0.096,PASS,ChEMBL,IC50,YBERBXAVYCSDAR-UHFFFAOYSA-N
CHEMBL3695634,CCNC(=O)Nc1ccc2ncc(Nc3ccc(O)cc3)nc2n1,444.0,nM,=,0.444,PASS,ChEMBL,IC50,IUDFOZAYTBFWBG-UHFFFAOYSA-N
CHEMBL3695635,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)cn3)nc2n1,1200.0,nM,=,1.2,PASS,ChEMBL,IC50,NMPMPTIKEGQVIS-UHFFFAOYSA-N
CHEMBL3695636,CCNC(=O)Nc1ccc2ncc(Nc3ccn(C)n3)nc2n1,1300.0,nM,=,1.3,PASS,ChEMBL,IC50,LNUNIEGZMOEYOV-UHFFFAOYSA-N
CHEMBL3695637,CCNC(=O)Nc1ccc2ncc(Nc3ccc(F)cc3)nc2n1,1100.0,nM,=,1.1,PASS,ChEMBL,IC50,FIHFDFLGUOPQCN-UHFFFAOYSA-N
CHEMBL3695638,COc1cc(-c2cnc3ccc(NC(=O)NCCCCO)nc3n2)ccc1O,612.0,nM,=,0.612,PASS,ChEMBL,IC50,DCTSFNQDKNOVNW-UHFFFAOYSA-N
CHEMBL3695639,CCNC(=O)Nc1ccc2ncc(-c3ccc(O)cc3Cl)nc2n1,2400.0,nM,=,2.4,PASS,ChEMBL,IC50,MWVGADULZNNNBD-UHFFFAOYSA-N
CHEMBL3695640,CCNC(=O)Nc1ccc2ncc(-c3ccc(Cl)cc3OC)nc2n1,3000.0,nM,=,3.0,PASS,ChEMBL,IC50,FEWYNEPNJCINKR-UHFFFAOYSA-N
CHEMBL3695641,CCNC(=O)Nc1ccc2ncc(-c3c(C)n[nH]c3C)nc2n1,4000.0,nM,=,4.0,PASS,ChEMBL,IC50,QNCYYKDYYZCTLG-UHFFFAOYSA-N
CHEMBL3695642,CCNC(=O)Nc1ccc2ncc(-c3cnn(C)c3)nc2n1,2400.0,nM,=,2.4,PASS,ChEMBL,IC50,XJIYEGGCGUIRCS-UHFFFAOYSA-N
CHEMBL3695643,CCNC(=O)Nc1ccc2ncc(-c3ccc(C#N)s3)nc2n1,3000.0,nM,=,3.0,PASS,ChEMBL,IC50,RWXDBJGWZRCTGV-UHFFFAOYSA-N
CHEMBL3695644,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)c(Cl)c3)nc2n1,295.0,nM,=,0.295,PASS,ChEMBL,IC50,KJGDMGQFNHYEJL-UHFFFAOYSA-N
CHEMBL3639945,CCNC(=O)Nc1ccc2ncc(Nc3cnc4ccccc4c3)nc2n1,202.0,nM,=,0.202,PASS,ChEMBL,IC50,GTXHPXZGOMSYCS-UHFFFAOYSA-N
CHEMBL3695645,CCNC(=O)Nc1ccc2ncc(Nc3cc(OC)cc(OC)c3)nc2n1,1100.0,nM,=,1.1,PASS,ChEMBL,IC50,ZOQMIVJPGLELME-UHFFFAOYSA-N
CHEMBL3695646,CCNC(=O)Nc1ccc2ncc(Nc3cnccn3)nc2n1,739.0,nM,=,0.739,PASS,ChEMBL,IC50,PKTVDIKAWBOBHE-UHFFFAOYSA-N
CHEMBL3695647,CCNC(=O)Nc1ccc2ncc(Nc3cccc(OC(C)C)c3)nc2n1,1100.0,nM,=,1.1,PASS,ChEMBL,IC50,QMIOTVIVFHJLRE-UHFFFAOYSA-N
CHEMBL3695648,CCNC(=O)Nc1ccc2ncc(-c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3)nc2n1,2800.0,nM,=,2.8,PASS,ChEMBL,IC50,JADAOPXXHHTXCZ-UHFFFAOYSA-N
CHEMBL3695649,CCNC(=O)Nc1ccc2ncc(Nc3ccnc(Cl)c3)nc2n1,133.0,nM,=,0.133,PASS,ChEMBL,IC50,YSHFKPDXFMRJNK-UHFFFAOYSA-N
CHEMBL3695650,CCNC(=O)Nc1ccc2ncc(Nc3cc(Cl)c(O)c(Cl)c3)nc2n1,154.0,nM,=,0.154,PASS,ChEMBL,IC50,AZVLCPRJRHUTLO-UHFFFAOYSA-N
CHEMBL3695651,CCNC(=O)Nc1ccc2ncc(-c3cc(Cl)c(O)c(Cl)c3)nc2n1,3800.0,nM,=,3.8,PASS,ChEMBL,IC50,CXBHFFRYCQDYJB-UHFFFAOYSA-N
CHEMBL3695652,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)c(OC)c3)nc2n1,712.0,nM,=,0.712,PASS,ChEMBL,IC50,DRWFTIUSLYCJRC-UHFFFAOYSA-N
CHEMBL3695653,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)c(O)c3)nc2n1,2800.0,nM,=,2.8,PASS,ChEMBL,IC50,MSCFAGPRQLSBAA-UHFFFAOYSA-N
CHEMBL3695654,CCNC(=O)Nc1ccc2ncc(Nc3cc(C(=O)O)cc(C(F)(F)F)c3)nc2n1,237.0,nM,=,0.237,PASS,ChEMBL,IC50,MCCZLWHAVAVRTO-UHFFFAOYSA-N
CHEMBL3695655,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)nc3)nc2n1,271.0,nM,=,0.271,PASS,ChEMBL,IC50,JKSSXRZOJWLBOS-UHFFFAOYSA-N
CHEMBL3695656,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C#N)cc3)nc2n1,422.0,nM,=,0.422,PASS,ChEMBL,IC50,PBZPXOYARLLVNE-UHFFFAOYSA-N
CHEMBL3702879,CC1(c2cc(-c3cnc(NC(=O)N4CCC[C@@]4(C)C(N)=O)s3)ccn2)CC1,26.0,nM,=,0.026,PASS,ChEMBL,IC50,SJNBGXFIKPBZKA-IBGZPJMESA-N
CHEMBL3702882,COc1ccc(C(C)(C)c2cc(-c3cnc(NC(=O)N4CCC[C@@]4(C)C(N)=O)s3)ccn2)cc1,28.0,nM,=,0.028,PASS,ChEMBL,IC50,OKGVIWLMYFSFKJ-VWLOTQADSA-N
CHEMBL3702874,Cc1nc(NC(=O)N2CCC[C@@]2(CN(C)C)C(N)=O)sc1-c1ccnc(C(C)(C)C)n1,44.0,nM,=,0.044,PASS,ChEMBL,IC50,UHKFOJFKFXDSKU-OAQYLSRUSA-N
CHEMBL4112498,CCN(CC)c1nccc(-c2sc(NC(=O)N3CC[C@@H]4C[C@@]43C(N)=O)nc2C)n1,76.0,nM,=,0.076,PASS,ChEMBL,IC50,BLPXKPVKPVOUQC-BLVKFPJESA-N
CHEMBL3702881,CCN(CC)c1cc(-c2cnc(NC(=O)N3CCC[C@@]3(C)C(N)=O)s2)ccn1,50.0,nM,=,0.05,PASS,ChEMBL,IC50,XJRICBRXVGAFGG-IBGZPJMESA-N
